id,created_at,screen_name,u_created_at,statuses_count,followers,friends,location,profile_background_color,text
ID_1265044037209333761,5/25/2020 22:16,JaneKBrundage,Sat Mar 17 17:26:44 +0000 2012,11510,118,85,"Coyoacán, Mexico City",C0DEED,‘Expect More’ || #ClimateChange Raises Risk of #DamFailures | #Michigan #DamCollapse #CivilEngineers #DamSafety… https://t.co/zxpIZ0Sv0T
ID_1265046295871275008,5/25/2020 22:25,ClimatePatriot,Tue Sep 10 00:27:40 +0000 2013,47333,1811,3763,troposphere,22330,@Jamz129 @Gladfly1 @Fauntleroy1934 @OscarsWild1 @ancistroneura @IngersolRobert @TheDisproof @insane_voice… https://t.co/pYcc7V5xo4
ID_1265046662919192577,5/25/2020 22:26,JaneKBrundage,Sat Mar 17 17:26:44 +0000 2012,11517,118,85,"Coyoacán, Mexico City",C0DEED,Build Back Greener | Interview W Vanessa Nakate  #YoungClimateActivist | #COVID19 #Lockdown #Governments… https://t.co/WzAGyVDsrY
ID_1265047226377818128,5/25/2020 22:28,JaneKBrundage,Sat Mar 17 17:26:44 +0000 2012,11519,118,85,"Coyoacán, Mexico City",C0DEED,Historic Agreement Gives #MonarchButterflies #RightOfWay | #US #AtRiskSpecies #Conservation #HabitatProtection… https://t.co/KKOszqqCoY
ID_1265047409194868736,5/25/2020 22:29,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,90659,38421,27755,"Ottawa, Ontario",131516,"@loriblue6 @StefanMolyneux @MaxBasset1 @SeibtNaomi Here is a great site to check out - https://t.co/i6SmjWbikG

I hope that this helps."
ID_1265047995596275713,5/25/2020 22:32,DavidLWindt,Wed Dec 30 16:17:17 +0000 2009,24424,4504,980,New York City,C0DEED,"This is what the #ClimateCrisis looks like in #India right now.

""Several parts of north India reeled under an inte… https://t.co/3ATnGojlsG"
ID_1265048210361339906,5/25/2020 22:32,ClimatePatriot,Tue Sep 10 00:27:40 +0000 2013,47339,1811,3763,troposphere,22330,@Fauntleroy1934 @Gladfly1 @OscarsWild1 @ancistroneura @IngersolRobert @Jamz129 @TheDisproof @insane_voice… https://t.co/iRZQEw7KmZ
ID_1265059374235435009,5/25/2020 23:17,ClimatePatriot,Tue Sep 10 00:27:40 +0000 2013,47344,1811,3763,troposphere,22330,@Fauntleroy1934 @JsharkJill @ancistroneura @JoeTheAtheist @OscarsWild1 @Gladfly1 @IngersolRobert @Jamz129… https://t.co/yomyQ6Z75c
ID_1265060065620275205,5/25/2020 23:19,ClimatePatriot,Tue Sep 10 00:27:40 +0000 2013,47345,1811,3763,troposphere,22330,@Fauntleroy1934 @BradPKeyes @Ceist8 @Dribelo1 @ianrowley677 @RuleByLogic @dunvirkin @joetheatheistp @OscarsWild1… https://t.co/PavdwZeoGp
ID_1265060502369075207,5/25/2020 23:21,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,90661,38418,27753,"Ottawa, Ontario",131516,@ClimateRealists You have declared that you just ignore the science of modern climate change  so why should anyone… https://t.co/1gYjFY6CGI
ID_1265062092551274498,5/25/2020 23:28,ClimatePatriot,Tue Sep 10 00:27:40 +0000 2013,47349,1812,3763,troposphere,22330,@Fauntleroy1934 @JsharkJill @ancistroneura @JoeTheAtheist @OscarsWild1 @Gladfly1 @IngersolRobert @Jamz129… https://t.co/HTIH6bm4mQ
ID_1265066861101629441,5/25/2020 23:46,ClimatePatriot,Tue Sep 10 00:27:40 +0000 2013,47354,1811,3763,troposphere,22330,@Jamz129 @Fauntleroy1934 @JsharkJill @ancistroneura @JoeTheAtheist @OscarsWild1 @Gladfly1 @IngersolRobert… https://t.co/AVHSHE7WGR
ID_1265067096691662848,5/25/2020 23:47,ClimatePatriot,Tue Sep 10 00:27:40 +0000 2013,47355,1811,3763,troposphere,22330,@Fauntleroy1934 @Schtickery @JsharkJill @ancistroneura @JoeTheAtheist @OscarsWild1 @Gladfly1 @IngersolRobert… https://t.co/L7zheyogEO
ID_1265070927798304769,5/26/2020 0:03,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,90665,38424,27804,"Ottawa, Ontario",131516,"@loriblue6 @StefanMolyneux @MaxBasset1 @SeibtNaomi REALLY? N

ow  you are being unfair. Lori  it is NASA. 

You don… https://t.co/01iawq98G7"
ID_1265074922872803329,5/26/2020 0:19,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17066,52460,17729,"Glasgow, Scotland",C0DEED,“Just like tobacco companies knew their products caused cancer  but hid that information from the public  major oil… https://t.co/gOyd4FKZ63
ID_1265074993521520640,5/26/2020 0:19,ClimatePatriot,Tue Sep 10 00:27:40 +0000 2013,47357,1811,3763,troposphere,22330,@BradPKeyes @Jamz129 @Fauntleroy1934 @JsharkJill @ancistroneura @JoeTheAtheist @OscarsWild1 @Gladfly1… https://t.co/62oOCG9BVA
ID_1265081218791428096,5/26/2020 0:44,ClimatePatriot,Tue Sep 10 00:27:40 +0000 2013,47358,1811,3763,troposphere,22330,@BradPKeyes @JoeTheAtheist @aussie_skier @IngersolRobert @insane_voice @Ceist8 @ianrowley677 @TheDisproof @Dribelo1… https://t.co/L7nFGtuyuX
ID_1265082851055202304,5/26/2020 0:50,ClimatePatriot,Tue Sep 10 00:27:40 +0000 2013,47359,1811,3763,troposphere,22330,@joedieseldodge @JoeTheAtheist @CrangusShish @BradPKeyes @Fauntleroy1934 @Jamz129 @JsharkJill @ancistroneura… https://t.co/l0psOIgeNK
ID_1265090323706982400,5/26/2020 1:20,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,230534,25418,27248,"Taos, New Mexico, USA",8B542B,SteamDrills -All of us can help  from the smallest to the mightiest #Occupy #OWS #NoKXL #Climate
ID_1265090717921226752,5/26/2020 1:21,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,90666,38432,27804,"Ottawa, Ontario",131516,@loriblue6 @StefanMolyneux @MaxBasset1 @SeibtNaomi You are accusing of some of the leading scientists in the world… https://t.co/oGPPOH5ujX
ID_1265095055456559106,5/26/2020 1:39,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17067,52463,17729,"Glasgow, Scotland",C0DEED,"“I find it hard to exaggerate the peril ”

“This is the new extinction and we are half way through it. We are in te… https://t.co/aTLrsOO98s"
ID_1265095830874263552,5/26/2020 1:42,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,230537,25419,27248,"Taos, New Mexico, USA",8B542B,Inspiration for change. 5Star Now on #Kindle #Free w print book https://t.co/iat5EOUiaX ClimateChange https://t.co/LHuZBrfgC0
ID_1265097581878743040,5/26/2020 1:49,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,90669,38433,27804,"Ottawa, Ontario",131516,Climate denial is so  so lost that deniers simply yell out that the world's leading scientists are all corrupt. The… https://t.co/5vIl2jV7wM
ID_1265101176057585665,5/26/2020 2:03,JaneKBrundage,Sat Mar 17 17:26:44 +0000 2012,11522,118,85,"Coyoacán, Mexico City",C0DEED,‘Expect More’ || #ClimateChange Raises Risk of #DamFailures | #Michigan #DamCollapse #CivilEngineers #DamSafety… https://t.co/wywhSgfh7s
ID_1265103108306280450,5/26/2020 2:11,JaneKBrundage,Sat Mar 17 17:26:44 +0000 2012,11530,118,85,"Coyoacán, Mexico City",C0DEED,Build Back Greener | Interview W Vanessa Nakate  #YoungClimateActivist | #COVID19 #Lockdown #Governments… https://t.co/U2su6kFTrQ
ID_1265106997277609984,5/26/2020 2:26,JaneKBrundage,Sat Mar 17 17:26:44 +0000 2012,11531,118,85,"Coyoacán, Mexico City",C0DEED,#COVID19Recovery Will Be #EcologicalTransition  Or It Won't Be A Recovery | #ClimateCrisis #CommunityEnergy… https://t.co/6QCOoweCai
ID_1265115188182876160,5/26/2020 2:59,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17069,52466,17729,"Glasgow, Scotland",C0DEED,"How will Climate Change Affect Bangladesh?

I asked an expert...

@SaleemulHuq Director of the International Centre… https://t.co/syVrhXNTHr"
ID_1265119752151760896,5/26/2020 3:17,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,230565,25420,27249,"Taos, New Mexico, USA",8B542B,We have too much love to let the #earth die. #SteamDrills #Inspiration #climatechange https://t.co/f8eUY4qIaO https://t.co/T8PHGmaqDn
ID_1265125254550007809,5/26/2020 3:39,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17071,52462,17729,"Glasgow, Scotland",C0DEED,"“The world’s ocean and cryosphere have been taking the heat for climate change for decades ”

“The consequences for… https://t.co/e9WFnmP92E"
ID_1265128559946989568,5/26/2020 3:52,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,230571,25421,27248,"Taos, New Mexico, USA",8B542B,SteamDrills -Nothing can explain things better than a story. Not if it is a love story. Not if it is told correctly #Climate #5Star
ID_1265135320829394944,5/26/2020 4:19,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17072,52464,17729,"Glasgow, Scotland",C0DEED,Attempts to solve the climate crisis by cutting carbon emissions from only cars  factories and power plants are doo… https://t.co/AZbH2XlYoW
ID_1265145387049988102,5/26/2020 4:59,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17072,52464,17729,"Glasgow, Scotland",C0DEED,Ecocide needs to become an international crime. To hold business leaders and people of significant public office to… https://t.co/gwZzLbELQQ
ID_1265146941182218240,5/26/2020 5:05,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,230580,25421,27248,"Taos, New Mexico, USA",8B542B,Roots Of Resistance Just released and opened on a Dozen Best Seller Lists at Amazon. Get your copy and help start a… https://t.co/fBeKqgcowr
ID_1265150724721311746,5/26/2020 5:20,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,230583,25421,27248,"Taos, New Mexico, USA",8B542B,SteamDrills -A freedom given up is not so easily regained #ClimateChange #Resist #OWS #OccupyPDX 5Star #Inspiration from RiveraSunAuthor
ID_1265155453459132416,5/26/2020 5:39,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17074,52466,17729,"Glasgow, Scotland",C0DEED,"""Time is running out if we are to achieve the Paris targets ""

""Without immediate action  we will almost certainly… https://t.co/nfemZTnVYo"
ID_1265155984554627077,5/26/2020 5:41,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,230585,25419,27247,"Taos, New Mexico, USA",8B542B,SteamDrills -The stories of our forefathers cease to make sense. Our histories of conquest are crashing around our heads #Climate 5Star
ID_1265157203004186624,5/26/2020 5:45,EcoManDan,Sat Nov 12 00:46:03 +0000 2011,3652,179,462,"Toronto, Ontario, Canada",709397,#cc #climatechange RT @UNEP: Each year  75% of main food crops globally rely on animal pollination for yield and/or… https://t.co/rFncwskIMC
ID_1265158393217482752,5/26/2020 5:50,charlierichmond,Mon Sep 22 03:30:33 +0000 2008,335244,1806,1859,Vancouver and London,C0DEED,Australia won't budge on 2030 climate targets  keeps mum on longer term intentions | RenewEconomy https://t.co/NAvJLGpW4w
ID_1265165519889543171,5/26/2020 6:19,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17074,52468,17729,"Glasgow, Scotland",C0DEED,"Australia is the only developed country that is a “deforestation hotspot” &amp; has no policies to tackle it

No polici… https://t.co/wad1MQvUvp"
ID_1265175586223333376,5/26/2020 6:59,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17076,52469,17729,"Glasgow, Scotland",C0DEED,"""You need a constant dialogue between policymakers and the people on the ground that are actually doing the work an… https://t.co/rWN0D6lnOh"
ID_1265185652498239488,5/26/2020 7:39,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17077,52467,17729,"Glasgow, Scotland",C0DEED,"“The bottom line is that we knew the numbers would be big  but we were shocked at just how big.”

“this is a carbon… https://t.co/Mw8PqVTtL9"
ID_1265194688904126467,5/26/2020 8:14,chriscartw83,Fri Mar 18 15:04:19 +0000 2016,28199,2460,280,Caribbean,F5F8FA,"Daily #temperatures anomalies 26.05.20
Incredible heatwave in #arctic   near  ESAS
+20 C over average. Check size o… https://t.co/jVQTM0DUaB"
ID_1265195035873722368,5/26/2020 8:16,chriscartw83,Fri Mar 18 15:04:19 +0000 2016,28200,2460,280,Caribbean,F5F8FA,"Daily focus on the climate event in  #Russia 
23C inside the arctic circle in may. 
34 in south Russia.
#arctic is… https://t.co/QnsDyiTuZh"
ID_1265195718832160769,5/26/2020 8:19,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17078,52473,17729,"Glasgow, Scotland",C0DEED,"""We are confronted now with a Global Climate Crisis""

""When it comes to preventing the worst of climate change  the… https://t.co/RnnZ7QGzUR"
ID_1265201364252139525,5/26/2020 8:41,chriscartw83,Fri Mar 18 15:04:19 +0000 2016,28204,2460,280,Caribbean,F5F8FA,"#methane  and #co2 #emissions all over the world  25.05.2020
Check out Scandinavia and baltic countries
Look at the… https://t.co/lhzGtI94I0"
ID_1265202501390909440,5/26/2020 8:45,EcoManDan,Sat Nov 12 00:46:03 +0000 2011,3653,179,462,"Toronto, Ontario, Canada",709397,#cc #climatechange RT @UNEP: The #COVID19 pandemic &amp; generation of additional plastic waste will amplify our urgent… https://t.co/aXW7MEkaOv
ID_1265205785266491392,5/26/2020 8:59,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17079,52473,17729,"Glasgow, Scotland",C0DEED,The media needs to change the way it talks about Africa and who it talks to about Africa when it comes to climate c… https://t.co/7wNZI8uwRC
ID_1265206075961348098,5/26/2020 9:00,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,230593,25419,27246,"Taos, New Mexico, USA",8B542B,Do not ask how an entire forest grows  the tree told me  ask how a single oak emerges from an acorn~#BillionaireBuddha #Climate
ID_1265210348791042048,5/26/2020 9:17,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,230598,25419,27245,"Taos, New Mexico, USA",8B542B,Responding to the Now; Preparing for the Long Haul w/ RiveraSunAuthor https://t.co/FtaDl6EeJY #Resist Climate https://t.co/QAhEzG4obh
ID_1265210358144401410,5/26/2020 9:17,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,230599,25419,27245,"Taos, New Mexico, USA",8B542B,What will you tell the children when they ask how you stopped #climatechange?  https://t.co/sBTTpIuYLE SteamDrills https://t.co/vZVEDXWECt
ID_1265211045481717760,5/26/2020 9:19,chriscartw83,Fri Mar 18 15:04:19 +0000 2016,28205,2460,280,Caribbean,F5F8FA,"#methane in #Arctic   25.05.20
No emissions visible on the daily map in the arctic.
All we see is Scandinavia ( i g… https://t.co/SVMv4DHyGT"
ID_1265211115342123009,5/26/2020 9:20,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,230600,25419,27245,"Taos, New Mexico, USA",8B542B,SteamDrills -My retirement fund from the coal company is a pay-on-death-account  which is why they haven't killed me yet! 5Star Climate
ID_1265216380158316544,5/26/2020 9:41,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,230602,25419,27245,"Taos, New Mexico, USA",8B542B,SteamDrills -Follow me  pied-piper like  as we walk the paths less traveled ClimateChange 5Star #Inspiration from RiveraSunAuthor
ID_1265219162575704065,5/26/2020 9:52,RiveraSunAuthor,Sun Jan 13 20:20:26 +0000 2013,230605,25419,27245,"Taos, New Mexico, USA",8B542B,SteamDrills They knew better than to conceal a shining https://t.co/8hnKW3GA9F has no secrets left to hide Climate… https://t.co/uvEFAYiSf1
ID_1265219928388444160,5/26/2020 9:55,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,90670,38443,27803,"Ottawa, Ontario",131516,"@Primal_Digest @C_Smart_Climate Listen to the science.

- #climatebrawl #climatecrisis #climatechange"
ID_1265222200845426688,5/26/2020 10:04,ClimatePatriot,Tue Sep 10 00:27:40 +0000 2013,47365,1811,3764,troposphere,22330,@RuleByLogic @OscarsWild1 @insane_voice @JoeTheAtheist @ianrowley677 @BradPKeyes @Christi64059784 @DawnTJ90… https://t.co/6xdY4eKQt3
ID_1265224524896718849,5/26/2020 10:13,ClimatePatriot,Tue Sep 10 00:27:40 +0000 2013,47370,1811,3764,troposphere,22330,@OscarsWild1 @Ceist8 @Gladfly1 @ancistroneura @IngersolRobert @Jamz129 @TheDisproof @insane_voice @SimonMaxfield8… https://t.co/qGlkhIFDcD
ID_1265225917833633793,5/26/2020 10:19,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17081,52473,17729,"Glasgow, Scotland",C0DEED,“This is a watershed moment  and the Guardian must be applauded for this bold move to end the legitimacy of fossil… https://t.co/ePtquZiiiy
ID_1265225950624505856,5/26/2020 10:19,ClimatePatriot,Tue Sep 10 00:27:40 +0000 2013,47372,1811,3764,troposphere,22330,@OscarsWild1 @Ceist8 @Gladfly1 @ancistroneura @IngersolRobert @Jamz129 @TheDisproof @insane_voice @SimonMaxfield8… https://t.co/OKUz2gveNm
ID_1265227746025840641,5/26/2020 10:26,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,90671,38442,27808,"Ottawa, Ontario",131516,"@DanielMcDonald4 @JeanGuy_LeB Thanks. But no mention of global warming... and the term ""climatic change"" goes back… https://t.co/hGJ1J29vCm"
ID_1265231922189352960,5/26/2020 10:42,ClimatePatriot,Tue Sep 10 00:27:40 +0000 2013,47378,1811,3764,troposphere,22330,@OscarsWild1 @RuleByLogic @Schtickery @FatMan82935889 @ancistroneura @Fauntleroy1934 @Gladfly1 @IngersolRobert… https://t.co/BXVlddrmhO
ID_1265232929959096321,5/26/2020 10:46,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,90672,38442,27721,"Ottawa, Ontario",131516,"You're not a friend of #climatebrawl⁉️

Why not?

Don't you care?

We are fighting for a better world. Friends of… https://t.co/bNRAegDntE"
ID_1265235038968221697,5/26/2020 10:55,ClimatePatriot,Tue Sep 10 00:27:40 +0000 2013,47380,1811,3764,troposphere,22330,@Fauntleroy1934 @RuleByLogic @OscarsWild1 @JoeTheAtheist @Ceist8 @Gladfly1 @ancistroneura @IngersolRobert @Jamz129… https://t.co/3MRQ5FN0t2
ID_1265246050329083904,5/26/2020 11:39,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17083,52476,17729,"Glasgow, Scotland",C0DEED,"Just 100 companies have been the source of more than 70% of the world’s greenhouse gas emissions since 1988

The Ca… https://t.co/hGFsdVh3Gq"
ID_1265247799026860035,5/26/2020 11:45,EcoManDan,Sat Nov 12 00:46:03 +0000 2011,3654,179,462,"Toronto, Ontario, Canada",709397,#cc #climatechange RT @UNEP: #WorldEnvironmentDay is just around the corner and we want you to join our call… https://t.co/klIb6vD5a3
ID_1265251883528024065,5/26/2020 12:02,ClimatePatriot,Tue Sep 10 00:27:40 +0000 2013,47392,1812,3765,troposphere,22330,@OscarsWild1 @ancistroneura @Ceist8 @Dribelo1 @JoeTheAtheist @RuleByLogic @Gladfly1 @IngersolRobert @Jamz129… https://t.co/WxzyJ8YzxQ
ID_1265254255763443712,5/26/2020 12:11,ClimatePatriot,Tue Sep 10 00:27:40 +0000 2013,47396,1812,3765,troposphere,22330,@insane_voice @Dribelo1 @OscarsWild1 @Ceist8 @JoeTheAtheist @RuleByLogic @Gladfly1 @ancistroneura @IngersolRobert… https://t.co/bpZKeb0Sqr
ID_1265256117237497856,5/26/2020 12:19,PaulEDawson,Thu Nov 15 21:14:22 +0000 2012,17084,52478,17729,"Glasgow, Scotland",C0DEED,The top 10 most food insecure countries all generate less than half a tonne of CO2 per person  and in total just 0.… https://t.co/Qs63jGw4Eu
ID_1265258292282097664,5/26/2020 12:27,GeraldKutney,Thu Oct 25 18:16:20 +0000 2012,90678,38443,27722,"Ottawa, Ontario",131516,The problem is that climate deniers refuse to accept the problem... the reply below does prove my point. Just more… https://t.co/8NsGW1cmDX
